Customer ID,Churn Category
3212-KXOCR,0
0637-UBJRP,1
3841-CONLJ,1
9732-KPKBW,0
5150-ITWWB,0
0772-GYEQQ,0
5399-ZIMKF,1
5766-XQXMQ,0
9828-AOQLM,0
7096-ZNBZI,5
5274-XHAKY,0
7622-FWGEW,0
3179-GBRWV,0
5569-IDSEY,1
8262-COGGB,0
1845-ZLLIG,0
0130-SXOUN,3
2925-MXLSX,1
5018-LXQQG,0
8745-PVESG,0
6510-UPNKS,5
3486-HOOGQ,1
7206-PQBBZ,0
1481-ZUWZA,1
8224-DWCKX,0
2773-MADBQ,0
4704-ERYFC,0
7408-OFWXJ,5
1766-GKNMI,0
6778-EICRF,3
2565-JSLRY,0
3672-YITQD,0
1589-AGTLK,0
9845-QOMAD,2
1035-IPQPU,0
2190-BCXEC,1
7471-WNSUF,1
4860-YZGZM,1
3750-YHRYO,0
2649-HWLYB,0
6741-EGCBI,0
1258-YMZNM,0
1862-QRWPE,0
0201-MIBOL,4
7492-TAFJD,1
2346-DJQTB,0
8859-YSTWS,3
7452-FOLON,3
6814-ZPWFQ,0
6567-HOOPW,5
6408-WHTEF,0
5980-BDHPY,0
0177-PXBAT,0
4223-BKEOR,0
9680-NIAUV,0
7544-ZVIKX,0
0052-YNYOT,1
1627-AFWVJ,0
9701-CDXHR,0
9221-OTIVJ,0
6331-EWIEB,0
7901-TBKJX,0
6120-RJKLU,0
0080-EMYVY,0
7089-RKVSZ,0
3115-CZMZD,0
9375-MHRRS,0
0867-MKZVY,5
5022-KVDQT,1
5787-KXGIY,0
8329-UTMVM,1
6670-MFRPK,0
7808-DVWEP,0
9168-INPSZ,0
5498-IBWPI,0
8249-THVEC,1
8672-OAUPW,0
2397-BRLOM,0
3973-SKMLN,0
1981-INRFU,0
3373-YZZYM,1
7240-FQLHE,1
4981-FLTMF,1
7041-TXQJH,0
7225-IILWY,0
2277-BKJKN,0
3088-LHEFH,0
5781-RFZRP,0
7781-EWARA,0
1937-OTUKY,1
6692-UDPJC,0
2519-LBNQL,0
5299-RULOA,1
9962-BFPDU,0
9796-BPKIW,1
1877-HKBQX,0
9067-SQTNS,4
2809-ZMYOQ,0
4785-QRJHC,0
0016-QLJIS,5
4184-TJFAN,0
5393-RXQSZ,1
2495-KZNFB,0
1439-LCGVL,5
5115-GZDEL,0
3318-NMQXL,0
9087-EYCPR,0
5090-EMGTC,0
1197-BVMVG,0
1343-EHPYB,0
3951-NJCVI,0
6777-TGHTM,0
5760-WRAHC,0
2607-FBDFF,0
9039-RBEEE,0
5655-JSMZM,1
3486-NPGST,0
3810-DVDQQ,0
5909-ECHUI,1
2676-OXPPQ,0
1842-EZJMK,0
5396-IZEPB,5
3022-BEXHZ,0
7216-EWTRS,0
3256-EZDBI,0
6339-DKLMK,1
7998-WNZEM,4
6047-SUHPR,0
9588-OZDMQ,0
9450-TRJUU,5
0870-VEMYL,0
7054-ENNGU,0
9362-MWODR,1
0618-XWMSS,0
5456-ITGIC,0
3638-DIMPH,0
9052-DHNKM,0
5699-BNCAS,0
6630-UJZMY,0
2159-TURXX,0
8854-CCVSQ,1
7056-IMHCC,0
8746-OQQRW,0
4822-RVYBB,0
4908-XAXAY,1
9432-VOFYX,4
7854-EDSSA,0
6993-OHLXR,1
4817-KEQSP,0
2672-TGEFF,2
0219-YTZUE,0
2834-JRTUA,0
1559-DTODC,0
3750-RNQKR,0
8178-EYZUO,1
7511-YMXVQ,2
7670-ZBPOQ,0
4919-IKATY,2
7176-WIONM,1
5002-GCQFH,0
4104-PVRPS,1
6890-PFRQX,0
6319-IEJWJ,0
0224-HJAPT,3
1899-VXWXM,0
4273-MBHYA,4
6537-OTKMY,1
6479-VDGRK,0
1550-LOAHA,0
5996-EBTKM,1
8191-XWSZG,5
3401-URHDA,0
2382-BCKQJ,4
8739-WWKDU,0
5542-DHSXL,0
2545-LXYVJ,0
9220-CXRSC,0
5206-HPJKM,0
9637-CDTKZ,0
7639-LIAYI,0
5248-KWLAR,2
0326-VDYXE,4
2880-FPNAE,1
1038-ZAGBI,0
3496-LFSZU,0
7562-UXTPG,0
8272-ONJLV,5
8922-LIEGH,5
5378-IKEEG,0
9308-ANMVE,5
8049-WJCLQ,0
2057-ZBLPD,0
0674-EYYZV,1
1271-SJBGZ,5
7103-ZGVNT,1
0872-CASZJ,0
0508-OOLTO,0
4900-MSOMT,0
4367-NUYAO,3
3460-TJBWI,1
9809-IMGCQ,5
4950-HKQTE,1
0667-NSRGI,1
5125-CNDSP,1
9867-JCZSP,0
9503-XJUME,1
1328-EUZHC,0
9938-TKDGL,1
4291-HYEBC,0
3346-BRMIS,1
1063-DHQJF,0
7252-NTGSS,0
4236-XPXAV,0
6402-ZFPPI,0
5022-JNQEQ,1
0601-WZHJF,0
3272-VUHPV,1
5035-BVCXS,0
0515-YPMCW,0
6869-FGJJC,1
4489-SNOJF,1
5183-SNMJQ,0
3118-UHVVQ,0
4905-JEFDW,1
8443-WVPSS,1
2673-CXQEU,0
8480-PPONV,4
1410-RSCMR,0
7297-DVYGA,1
8309-IEYJD,0
2961-VNFKL,0
7356-IWLFW,1
4063-EIKNQ,0
6215-NQCPY,5
5018-GWURO,1
9861-PDSZP,0
4682-BLBUC,0
0867-LDTTC,0
2308-STERM,0
9373-WSLOY,0
2055-SIFSS,1
2351-RRBUE,0
5536-RTPWK,5
7803-XOCCZ,0
1820-DJFPH,1
3177-LASXD,0
6653-CBBOM,0
9625-RZFUK,1
6818-WOBHJ,0
5832-TRLPB,0
3688-FTHLT,0
3308-MHOOC,3
1703-MGIAB,0
8051-HJRLT,2
3703-KBKZP,0
2717-HVIZY,0
0020-JDNXP,0
9150-HEPMB,1
2725-KXXWT,1
7245-NIIWQ,0
6701-YVNQG,0
4703-MQYKT,4
2001-EWBQU,0
7123-WQUHX,4
3572-UUHRS,0
7798-JVXYM,0
0956-SYCWG,0
6969-MVBAI,0
1302-TPUBN,4
4818-QIUFN,0
6457-USBER,1
2725-IWWBA,1
7302-ZHMHP,0
3764-MNMOI,0
1212-GLHMD,0
1032-MAELW,0
3104-OWCGK,0
1045-LTCYT,0
3181-VTHOE,0
1360-JYXKQ,0
1926-QUZNN,0
5093-FEGLU,0
4115-NZRKS,0
0930-EHUZA,0
2511-MORQY,1
6350-XFYGW,0
8707-RMEZH,3
5049-MUBWG,1
7351-KYHQH,0
9294-TDIPC,0
0637-YLETY,1
2691-NZETQ,0
8327-LZKAS,1
9073-ZZIAY,0
9495-REDIY,1
4976-LNFVV,1
7826-VVKWT,0
0375-HVGXO,0
1385-TQOZW,1
3503-TYDAY,0
7228-OMTPN,0
3766-EJLFL,0
2446-BEGGB,1
5482-PLVPE,5
4402-FTBXC,0
3934-HXCFZ,0
5961-VUSRV,0
5619-PTMIK,1
8017-LXHFA,0
8231-BSWXX,5
2466-FCCPT,0
5025-GOOKI,0
1215-VFYVK,1
3376-BMGFE,1
8143-ETQTI,0
9819-FBNSV,3
6137-NICCO,1
0999-QXNSA,0
5144-PQCDZ,1
2960-NKRSO,0
4488-KQFDT,0
8020-BWHYL,1
4446-BZKHU,3
4359-INNWN,1
6745-JEFZB,1
9242-TKFSV,0
4672-FOTSD,1
1087-UDSIH,0
3398-FSHON,0
1371-OJCEK,0
0384-RVBPI,0
7120-RFMVS,0
9223-UCPVT,1
9739-JLPQJ,1
0687-ZVTHB,0
4536-PLEQY,0
9444-JTXHZ,0
3148-BLQJT,0
3569-EDBPQ,0
2300-RQGOI,1
4057-FKCZK,1
3074-GQWYX,0
3090-HAWSU,0
6242-MBHPK,1
0455-ENTCR,0
7133-VBDCG,0
0690-SRQID,0
4951-UKAAQ,0
2234-EOFPT,0
2680-XKKNJ,0
5338-YHWYT,0
0489-WMEMG,1
2632-TACXW,2
2275-RBYQS,1
9526-JAWYF,1
3192-NQECA,0
7994-XIRTR,1
0848-ZGQIJ,1
9677-AVKED,0
3629-WEAAM,0
2453-SAFNS,0
6481-LXPWL,0
8775-ERLNB,5
1555-HAPSU,0
0885-HMGPY,0
1041-RXHRA,0
9095-HFAFX,0
0285-INHLN,0
8909-BOLNL,0
6252-DFGTK,0
6734-PSBAW,2
0235-KGSLC,0
7752-XUSCI,1
8082-GHXOP,1
1635-NZATJ,0
3120-FAZKD,0
6854-EXGSF,0
0225-ZORZP,0
4482-EWFMI,1
0967-BMLBD,0
6728-WYQBC,1
1897-OKVMW,1
3235-ETOOB,0
3717-OEAUQ,0
1177-XZBJL,0
3714-NTNFO,0
9398-MMQTO,0
0191-ZHSKZ,0
2364-UFROM,0
7601-GNDYK,0
6595-COKXZ,0
2085-JVGAD,1
8404-FYDIB,0
9365-SRSZE,0
4115-UMJFQ,1
5968-HYJRZ,0
4351-QLCSU,0
8327-WKMIE,5
5524-KHNJP,0
5896-NPFWW,0
5976-JCJRH,0
5039-LZRQT,0
0537-QYZZN,1
0939-YAPAF,1
9473-CBZOP,1
5868-YTYKS,0
8185-UPYBR,0
9770-LXDBK,0
6439-GTPCA,0
6484-LATFU,1
5472-CVMDX,0
9548-LERKT,0
0691-IFBQW,0
7205-BAIAD,0
1480-BKXGA,0
4942-VZZOM,0
0265-PSUAE,0
6198-ZFIOJ,5
3717-OFRTN,2
3536-IQCTX,3
4795-UXVCJ,0
9717-QEBGU,3
9921-QFQUL,0
0620-XEFWH,0
1403-LKLIK,0
4334-HOWRP,0
2272-JKMSI,1
3682-YEUWS,1
8000-REIQB,1
7130-YXBRO,0
7008-LZVOZ,0
2267-FPIMA,0
3547-LQRIK,0
5061-PBXFW,0
9814-AOUDH,0
5032-MIYKT,0
8242-PDSGJ,0
7338-ERIVA,0
1755-FZQEC,0
8902-ZEOVF,0
9249-FXSCK,0
1696-MZVAU,0
6202-DYYFX,2
0880-TKATG,0
4836-WNFNO,0
5651-YLPRD,0
5276-KQWHG,0
8563-OYMQY,1
6122-LJADA,1
2507-QZPQS,0
2209-XADXF,0
3161-ONRWK,1
9776-CLUJA,0
0048-LUMLS,0
9494-BDNNC,1
3911-RSNHI,0
5918-VUKWP,0
2348-KCJLT,1
6575-SUVOI,1
7868-TMWMZ,0
0682-USIXD,0
5499-ECUTN,1
7291-CDTMJ,0
6103-QCKFX,0
8260-NGFNY,1
4765-OXPPD,0
8207-DMRVL,0
5504-WSIUR,5
1444-VVSGW,0
9408-SSNVZ,2
7124-UGSUR,5
0625-AFOHS,0
0988-AADSA,0
5747-PMBSQ,0
6963-EZQEE,0
9435-JMLSX,0
8849-AYPTR,0
6582-PLFUU,5
2962-XPMCQ,0
3696-DFHHB,0
4815-YOSUK,0
3077-RSNTJ,2
4883-QICIH,0
9541-ZPSEA,1
2332-TODQS,1
4091-TVOCN,1
4911-BANWH,0
7779-LGOVN,1
0549-CYCQN,0
3440-JPSCL,0
4778-IZARL,1
8519-IMDHU,1
3453-RTHJQ,0
5995-LFTLE,4
9565-FLVCG,0
3071-MVJCD,0
7853-OETYL,1
5895-QSXOD,1
6023-YEBUP,1
8898-KASCD,0
6377-KSLXC,1
7746-AWNQW,0
4079-WWQQQ,1
2792-LSHWX,3
7054-DMVAS,1
8398-TBIYD,0
9565-JSNFM,1
5676-CFLYY,0
5032-USPKF,0
0118-JPNOY,3
4056-QHXHZ,0
9743-DQKQW,0
5201-FRKKS,0
2528-HFYZX,3
6481-OGDOO,0
4429-WYGFR,0
8087-LGYHQ,0
8344-WFMFH,0
9371-BITHB,0
8008-HAWED,0
0334-ZFJSR,0
9227-YBAXE,0
2065-MMKGR,0
4685-ERGHK,1
0504-HHAPI,1
9746-UGFAC,0
9518-XXBXE,0
2650-GYRYL,5
0697-ZMSWS,0
2309-OSFEU,0
8345-MVDYC,0
9965-YOKZB,0
3160-TYXLT,1
7142-HVGBG,3
8232-UTFOZ,0
6485-QXWWE,4
9624-EGDEQ,3
6583-SZVGP,1
9722-UJOJR,0
5567-GZKQY,1
3063-QFSZL,0
6416-JNVRK,0
0786-VSSUD,3
9912-GVSEQ,0
2378-HTWFW,1
2530-FMFXO,0
5057-LCOUI,0
1574-DYCWE,0
8873-TMKGR,0
6956-SMUCM,1
4194-WHFCB,0
0207-MDKNV,0
2842-BCQGE,0
6168-YBYNP,0
2587-YNLES,0
8166-ORCHU,0
9028-LIHRP,1
1304-NECVQ,0
0835-JKADZ,0
5656-MJEFC,0
5989-OMNJE,0
1095-JUDTC,0
6980-IMXXE,0
4495-LHSSK,1
2410-CIYFZ,0
2889-FPWRM,1
6100-FJZDG,0
5597-GLBUC,0
7711-YIJWC,0
9659-ZTWSM,0
7137-NAXML,0
2720-FVBQP,1
9046-DQMTP,0
0536-ESJEP,0
2235-ZGKPT,0
4195-NZGTA,1
8404-VIOMB,3
1918-ZBFQJ,3
5199-FPUSP,0
1575-KRZZE,1
7182-OVLBJ,0
3801-HMYNL,1
6872-HXFNF,0
3528-HFRIQ,0
1090-PYKCI,1
9862-KJTYK,5
9670-BPNXF,0
7610-TVOPG,1
9286-BHDQG,0
5505-OVWQW,0
0475-RIJEP,3
0206-TBWLC,0
9575-IWCAZ,1
9501-UKKNL,0
0348-SDKOL,0
7343-EOBEU,1
0946-CLJTI,3
4472-VESGY,0
8129-GMVGI,0
6458-CYIDZ,0
7603-USHJS,1
6923-AQONU,0
8406-LNMHF,0
2108-YKQTY,0
1423-BMPBQ,0
4143-OOBWZ,0
0384-LPITE,1
2105-PHWON,0
6051-PTVNS,1
2778-OCLGR,1
5288-AHOUP,0
2782-LFZVW,0
2091-RFFBA,0
1972-XMUWV,0
8404-GFGCZ,0
3137-LUPIX,3
0778-NELLA,1
0396-YCHWO,0
8945-GRKHX,0
5666-CYCYZ,5
4654-DLAMQ,1
3768-VHXQO,1
5982-FPVQN,1
1194-SPVSP,0
1240-KNSEZ,1
0018-NYROU,1
3221-CJMSG,0
3753-TSEMP,0
0137-UDEUO,0
5136-RGMZO,0
0512-FLFDW,0
4776-XSKYQ,1
0151-ONTOV,0
1459-QNFQT,2
6122-EFVKN,1
5791-KAJFD,0
8999-BOHSE,1
1223-UNPKS,0
8263-OKETD,0
5331-RGMTT,1
6917-IAYHD,0
2234-XADUH,0
5572-ZDXHY,1
8565-HBFNN,0
1448-PWKYE,0
8879-XUAHX,0
7128-GGCNO,0
1116-FRYVH,2
1061-PNTHC,0
9755-JHNMN,0
3030-ZKIWL,0
5996-NRVXR,5
2371-JUNGC,1
4992-LTJNE,0
8626-PTQGE,1
0839-QNXME,0
6898-RBTLU,1
9330-VOFSZ,0
4829-AUOAX,1
1730-VFMWO,1
7734-DBOAI,0
9488-FYQAU,3
2227-JRSJX,0
5066-GFJMM,0
3658-QQJYD,0
3057-VJJQE,0
3429-IFLEM,0
4518-FZBSX,0
3173-WSSUE,1
8219-VYBVI,1
9114-AAFQH,1
9451-WLYRI,0
0886-QGENL,1
3466-RITXD,0
5356-RHIPP,0
8148-BPLZQ,0
4946-EDSEW,0
6578-KRMAW,0
8245-UMPYT,5
8884-MRNSU,2
4980-URKXC,1
7760-OYPDY,0
2305-MRGLV,0
1501-SGHBW,4
3538-WZPHD,1
3318-OSATS,1
2731-GJRDG,0
9924-JPRMC,0
7156-MHUGY,5
2873-ZLIWT,3
3577-AMVUX,1
6143-JQKEA,0
2988-GBIVW,3
6166-YIPFO,0
2892-GESUL,0
3707-LRWZD,0
3164-AALRN,0
3009-JWMPU,0
4623-ZKHLY,3
7975-JMZNT,0
2609-IAICY,1
7083-YNSKY,0
7009-LGECI,0
4476-OSWTN,0
4503-BDXBD,0
5028-GZLDO,5
6918-UMQCG,0
2040-XBAVJ,0
0436-TWFFZ,0
9850-OWRHQ,0
5780-INQIK,0
2672-HUYVI,0
1684-FLBGS,0
2150-OEGBV,0
4735-BJKOU,1
8519-QJGJD,1
4329-YPDDQ,0
4718-WXBGI,0
3807-BPOMJ,0
0345-HKJVM,0
6641-XRPSU,1
4227-OJHAL,1
9253-VIFJQ,0
9070-BCKQP,0
7067-KSAZT,1
0516-WJVXC,0
8901-HJXTF,1
6034-YMTOB,0
9274-CNFMO,0
9467-ROOLM,2
3889-VWBID,1
5562-YJQGT,0
0495-ZBNGW,1
3283-WCWXT,0
3797-VTIDR,1
4522-XRWWI,0
5151-HQRDG,0
6357-JJPQT,3
8966-KZXXA,1
5960-WPXQM,1
7159-NOKYQ,0
0330-BGYZE,1
6270-OMFIW,0
4925-LMHOK,1
9134-CEQMF,1
6198-RTPMF,0
3590-TCXTB,0
0607-DAAHE,0
4441-NIHPT,1
6900-RBKER,1
6112-KTHFQ,5
6898-MDLZW,1
9253-QXKBE,0
6177-PEVRA,1
1810-MVMAI,0
2834-SPCJV,0
3207-OYBWH,0
1353-GHZOS,0
6243-OZGFH,0
5702-SKUOB,1
5382-SOYZL,0
6754-LZUKA,0
6698-OXETB,0
2860-RANUS,1
4011-ARPHK,0
9257-AZMTZ,1
6134-KWTBV,0
1465-WCZVT,0
8276-MQBYC,1
1265-HVPZB,0
3800-LYTRK,0
1430-SFQSA,4
5075-JSDKI,0
0322-CHQRU,0
9578-VRMNM,0
2402-TAIRZ,0
1685-BQULA,0
4565-EVZMJ,1
2452-MRMZF,0
8229-BUJHX,1
8903-WMRNW,1
4827-LTQRJ,0
9522-BNTHX,0
9940-HPQPG,0
6360-SVNWV,0
5698-BQJOH,0
4193-ORFCL,0
9110-HSGTV,0
3956-CJUST,0
9137-UIYPG,0
8775-CEBBJ,0
0813-TAXXS,1
5899-OUVKV,0
8544-GOQSH,0
4890-VMUAV,0
9415-ZNBSX,0
5138-WVKYJ,1
2956-GGUCQ,0
9584-EXCDZ,1
8806-EAGWC,0
1293-HHSHJ,0
9327-QSDED,3
0064-SUDOG,0
0052-DCKON,3
7943-RQCHR,0
2926-JEJJC,1
7176-WRTNX,0
2482-CZGBB,1
0931-MHTEM,0
2810-FTLEM,0
2468-SJFLM,1
8868-WOZGU,5
3571-DPYUH,1
9544-PYPSJ,0
1591-XWLGB,1
1120-BMWUB,0
4742-TXUEX,0
0264-CNITK,0
5386-THSLQ,0
1779-PWPMG,0
6169-PGNCD,0
9742-XOKTS,1
2038-OEQZH,0
0048-PIHNL,0
8107-KNCIM,5
2067-QYTCF,0
5010-IPEAQ,5
0871-URUWO,0
7730-CLDSV,1
0422-OHQHQ,1
3544-FBCAS,0
9492-TOKRI,1
6907-CQGPN,0
4822-YCXMX,1
4698-KVLLG,0
3426-NIYYL,0
7017-VFHAY,0
8204-YJCLA,0
6888-SBYAI,0
5793-YOLJN,3
5108-ADXWO,1
9919-YLNNG,0
6729-FZWSY,0
1960-UYCNN,1
2626-VEEWG,0
7593-JNWRU,1
4353-HYOJD,0
6203-HBZPA,0
4547-FZJWE,1
7469-LKBCI,1
0406-BPDVR,0
0121-SNYRK,1
8237-ULIXL,0
6181-AXXYF,0
8434-PNQZX,5
6559-ILWKJ,0
5663-QBGIS,0
6844-DZKRF,0
4576-CSAJH,1
0442-TDYUO,0
2474-BRUCM,0
6905-NIQIN,0
3990-QYKBE,0
1891-UAWWU,1
4950-BDEUX,0
0461-CVKMU,0
2987-BJXIK,1
9191-MYQKX,0
1965-AKTSX,0
5016-LIPDW,3
0369-ZGOVK,0
3785-NRHYR,0
1097-FSPVW,4
5816-QVHRX,0
3745-HRPHI,0
8285-ABVLB,0
3230-IUALN,0
8640-SDGKB,1
3108-PCCGG,1
8258-GSTJK,1
2000-DHJUY,3
4967-WPNCF,0
4486-EFAEB,0
1852-XEMDW,0
7629-WFGLW,0
1057-FOGLZ,0
6999-CHVCF,0
7016-NVRIC,0
4299-OPXEJ,1
7445-WMRBW,1
4335-UPJSI,0
3296-SILRA,5
